GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000170315	17	16284112	16286059	1	1	312655	-0.46249	0.67814	UBB
ENSG00000187688	17	16318856	16340317	55	8	327644	1.9141	0.027802	TRPV2
ENSG00000181350	17	16344891	16395467	167	16	322142	1.2791	0.10042	FAM211A
ENSG00000141040	17	16454701	16472520	18	4	310120	0.54376	0.2933	ZNF287
ENSG00000197566	17	16524051	16557170	94	9	322199	-0.68624	0.75372	ZNF624
ENSG00000170160	17	16592851	16707767	85	13	299291	-0.36628	0.64292	CCDC144A
ENSG00000266302	17	16593575	16707767	81	13	299680	-0.30055	0.61812	RP11-219A15.1
ENSG00000240505	17	16832849	16875432	185	20	319282	-0.31029	0.62183	TNFRSF13B
ENSG00000133030	17	16945859	17120993	341	36	318145	0.073844	0.47057	MPRIP
ENSG00000179598	17	17104309	17109629	13	4	324014	-0.085591	0.5341	PLD6
ENSG00000264187	17	17105963	17140499	117	17	318696	-0.63192	0.73628	RP11-45M22.4
ENSG00000154803	17	17115526	17140502	88	14	320363	-0.73166	0.76781	FLCN
ENSG00000141030	17	17150141	17184607	113	11	319307	-1.1776	0.88053	COPS3
ENSG00000205309	17	17206649	17250977	132	16	319997	0.91908	0.17903	NT5M
ENSG00000141026	17	17380300	17396540	13	7	316492	1.43	0.076357	MED9
ENSG00000108551	17	17397751	17399709	3	1	325045	0.93025	0.17612	RASD1
ENSG00000133027	17	17408877	17495022	190	17	321883	0.35457	0.36145	PEMT
ENSG00000108557	17	17584787	17714767	126	26	321139	0.95496	0.1698	RAI1
ENSG00000072310	17	17713713	17740325	18	10	310542	-1.3963	0.91868	SREBF1
ENSG00000175662	17	17746828	17875736	67	30	314376	0.07156	0.47148	TOM1L2
ENSG00000171962	17	17876127	17920203	30	10	317346	1.3194	0.093518	LRRC48
ENSG00000171953	17	17880723	17942523	39	12	315873	1.0255	0.15255	ATPAF2
ENSG00000141034	17	17942606	17971718	20	11	308900	1.4336	0.075849	GID4
ENSG00000108591	17	17991200	18011285	12	4	323812	1.9889	0.023357	DRG2
ENSG00000091536	17	18012020	18083116	107	15	324064	1.1936	0.11631	MYO15A
ENSG00000091542	17	18086392	18113268	66	7	322831	0.46718	0.32019	ALKBH5
ENSG00000131899	17	18128901	18148189	46	6	323473	-0.19221	0.57621	LLGL1
ENSG00000177731	17	18148150	18162230	21	6	325136	-0.20709	0.58203	FLII
ENSG00000177427	17	18163848	18169866	12	5	327080	0.88034	0.18934	MIEF2
ENSG00000177302	17	18174742	18218321	111	10	314418	-0.23345	0.59229	TOP3A
ENSG00000176994	17	18218624	18226517	36	6	329905	-0.18996	0.57533	SMCR8
ENSG00000176974	17	18231187	18266856	115	12	319268	-0.19112	0.57578	SHMT1
ENSG00000214860	17	18280976	18292961	59	4	289122	-0.76245	0.77711	EVPLL
ENSG00000171916	17	18380051	18398259	2	1	276063	0.62821	0.26493	LGALS9C
ENSG00000189375	17	18538319	18565263	48	9	296640	-0.80433	0.7894	TBC1D28
ENSG00000249459	17	18561742	18585575	77	10	299399	-0.16301	0.56474	ZNF286B
ENSG00000108448	17	18601311	18639431	98	17	307694	-1.5891	0.94398	TRIM16L
ENSG00000171931	17	18647326	18682662	104	16	313015	-1.273	0.89848	FBXW10
ENSG00000171928	17	18684308	18710027	71	10	306762	-0.90495	0.81725	TVP23B
ENSG00000141127	17	18743398	18834581	316	14	319431	0.18034	0.42844	PRPSAP2
ENSG00000154025	17	18853658	18925908	85	25	311576	-1.0649	0.85655	SLC5A10
ENSG00000188522	17	18872102	18908117	32	9	312902	-0.84443	0.80079	FAM83G
ENSG00000154016	17	18923986	18950950	5	3	294815	0.81643	0.20713	GRAP
ENSG00000189152	17	19030782	19062489	1	1	260987	0.81477	0.2076	GRAPL
ENSG00000072134	17	19118928	19240028	59	14	317718	1.6137	0.053301	EPN2
ENSG00000108641	17	19240867	19281495	28	7	321949	1.5343	0.062482	B9D1
ENSG00000166482	17	19286755	19290553	2	1	322606	1.2069	0.11374	MFAP4
ENSG00000128482	17	19314438	19320589	3	1	308372	-1.7581	0.96063	RNF112
ENSG00000142494	17	19398698	19482347	150	25	314831	2.5524	0.0053491	SLC47A1
ENSG00000072210	17	19551449	19580911	72	10	322153	-0.96807	0.8335	ALDH3A2
ENSG00000180638	17	19581601	19622292	136	20	317789	-1.3066	0.90433	SLC47A2
ENSG00000108602	17	19641297	19652256	16	4	318707	-0.27604	0.60874	ALDH3A1
ENSG00000083290	17	19674142	19771249	74	29	311888	-1.2837	0.90037	ULK2
ENSG00000108599	17	19807615	19881656	131	11	315336	-0.16862	0.56695	AKAP10
ENSG00000128487	17	19912657	20222339	612	21	322188	-1.1671	0.87842	SPECC1
ENSG00000170298	17	20352708	20370852	7	2	274621	-0.33416	0.63087	LGALS9B
ENSG00000214819	17	20483037	20484224	1	1	304990	-1.5215	0.93593	CDRT15L2
ENSG00000205212	17	20739760	20799453	149	22	308061	-1.8671	0.96905	CCDC144NL
ENSG00000124422	17	20902910	20947073	185	14	317159	-0.65984	0.74532	USP22
ENSG00000109016	17	21026677	21096578	129	18	316761	-0.31696	0.62436	DHRS7B
ENSG00000178307	17	21100593	21117937	49	9	318471	0.98574	0.16213	TMEM11
ENSG00000154035	17	21142183	21156722	35	9	323149	2.0047	0.022499	C17orf103
ENSG00000034152	17	21187984	21218552	71	12	299488	1.0298	0.15156	MAP2K3
ENSG00000184185	17	21279509	21323179	55	19	311591	0.34091	0.36658	KCNJ12
ENSG00000212719	17	21428051	21477722	41	11	314630	-1.1864	0.88228	C17orf51
ENSG00000263563	17	21729601	21731762	7	2	324206	-0.60097	0.72607	UBBP4
ENSG00000256618	17	22022437	22023991	8	3	324928	0.64286	0.26016	MTRNR2L1
ENSG00000109046	17	25621102	25640657	46	7	312898	0.060389	0.47592	WSB1
ENSG00000141068	17	25783670	25953461	363	33	323475	-0.49955	0.6913	KSR1
ENSG00000266728	17	25950390	25967803	42	5	323919	0.57664	0.28209	AC015688.3
ENSG00000168961	17	25956824	25976586	64	6	315106	0.4334	0.33236	LGALS9
ENSG00000007171	17	26083792	26127525	102	16	322620	-0.57765	0.71825	NOS2
ENSG00000266202	17	26125832	26220391	176	21	322700	1.449	0.073673	RP1-66C13.4
ENSG00000232859	17	26205340	26221778	17	4	316513	1.9646	0.024732	LYRM9
ENSG00000087095	17	26368763	26523407	92	33	315079	-0.54015	0.70545	NLK
ENSG00000268206	17	26638667	26642323	2	1	297223	0.068397	0.47273	AC061975.10
ENSG00000109084	17	26646121	26655707	12	5	315782	-0.15918	0.56324	TMEM97
ENSG00000109083	17	26655352	26662515	7	4	313907	-0.067241	0.52681	IFT20
ENSG00000109079	17	26662628	26674035	17	6	326503	0.72083	0.23551	TNFAIP1
ENSG00000004142	17	26673659	26684545	13	5	316871	0.11851	0.45283	POLDIP2
ENSG00000244045	17	26684604	26708716	54	7	320646	0.76273	0.22281	TMEM199
ENSG00000109072	17	26691290	26700110	23	4	327855	0.63995	0.2611	VTN
ENSG00000273171	17	26691310	26695033	12	4	329019	0.34722	0.36421	CTB-96E2.2
ENSG00000004139	17	26691378	26728065	93	11	319365	0.76669	0.22163	SARM1
ENSG00000076351	17	26721661	26734215	17	3	317710	1.1254	0.13021	SLC46A1
ENSG00000258472	17	26782770	26941215	248	34	320843	-0.52732	0.70101	RP11-192H23.4
ENSG00000007216	17	26800311	26824799	42	16	317563	-0.093191	0.53712	SLC13A2
ENSG00000109101	17	26833261	26865914	81	13	321625	0.092778	0.46304	FOXN1
ENSG00000109103	17	26873725	26879686	1	1	316760	-1.4366	0.92458	UNC119
ENSG00000087111	17	26880401	26898890	10	4	328745	0.36677	0.3569	PIGS
ENSG00000109107	17	26900133	26904282	2	1	321582	-1.5957	0.94472	ALDOC
ENSG00000076382	17	26904588	26926297	16	9	316602	1.248	0.10602	SPAG5
ENSG00000167524	17	26934982	26941218	5	3	326441	-0.77801	0.78172	SGK494
ENSG00000007202	17	26941458	26972472	20	9	318314	0.086156	0.46567	KIAA0100
ENSG00000132581	17	26975374	26989207	13	7	317270	-1.0941	0.86304	SDF2
ENSG00000109111	17	26989109	27029697	41	9	316259	0.24764	0.40221	SUPT6H
ENSG00000167525	17	27030215	27038872	9	3	322462	0.29869	0.38259	PROCA1
ENSG00000109113	17	27041299	27045447	3	2	326942	-0.47905	0.68405	RAB34
ENSG00000198242	17	27046411	27051377	6	3	307614	-0.48738	0.68701	RPL23A
ENSG00000160606	17	27051366	27054953	7	4	314448	-1.0197	0.84607	TLCD1
ENSG00000160602	17	27052915	27070473	19	6	320828	-1.2857	0.90072	NEK8
ENSG00000076604	17	27071002	27077974	6	3	325278	-0.54394	0.70676	TRAF4
ENSG00000173065	17	27082996	27182250	160	8	316390	-0.50284	0.69246	FAM222B
ENSG00000132591	17	27181956	27188085	14	1	327377	-0.8738	0.80889	ERAL1
ENSG00000132589	17	27206353	27224697	15	9	315927	-0.2116	0.58379	FLOT2
ENSG00000167536	17	27224799	27230089	7	3	329058	-0.32618	0.62786	DHRS13
ENSG00000109118	17	27232268	27278789	48	12	316198	-2.283	0.98878	PHF12
ENSG00000179761	17	27277531	27384234	174	35	321078	0.19146	0.42408	PIPOX
ENSG00000063015	17	27281919	27333458	69	11	321578	-0.93639	0.82546	SEZ6
ENSG00000196535	17	27400528	27507430	193	23	321548	0.85345	0.1967	MYO18A
ENSG00000221995	17	27400537	27418537	34	11	314263	0.53445	0.29652	TIAF1
ENSG00000108255	17	27573881	27581512	16	5	320317	0.28306	0.38857	CRYBA1
ENSG00000108256	17	27582854	27621136	101	13	313094	-0.11503	0.54579	NUFIP2
ENSG00000160551	17	27717482	27878922	259	22	317178	0.72951	0.23284	TAOK1
ENSG00000168792	17	27887565	27894155	9	6	317460	1.4524	0.073196	ABHD15
ENSG00000167543	17	27893070	27900175	11	4	319747	1.9278	0.026939	TP53I13
ENSG00000108262	17	27900487	27921072	31	11	318382	3.0123	0.0012963	GIT1
ENSG00000198720	17	27916787	27941779	31	11	313595	1.4633	0.071691	ANKRD13B
ENSG00000167549	17	27941774	27949925	8	4	323148	3.0679	0.0010778	CORO6
ENSG00000141298	17	27952956	28257294	318	17	314679	2.6115	0.0045077	SSH2
ENSG00000176927	17	28256218	28435470	154	16	317325	1.5847	0.056521	EFCAB5
ENSG00000126653	17	28442539	28513493	100	10	316512	1.6737	0.047092	NSRP1
ENSG00000108576	17	28521337	28563020	58	15	318792	1.9338	0.02657	SLC6A4
ENSG00000108578	17	28575218	28619074	69	12	320615	0.65765	0.25538	BLMH
ENSG00000182271	17	28643351	28661077	38	6	310562	0.74571	0.22792	TMIGD1
ENSG00000108582	17	28705923	28797007	111	11	317484	1.1203	0.1313	CPD
ENSG00000108587	17	28804380	28854610	67	10	314775	1.0228	0.1532	GOSR1
ENSG00000266733	17	28884130	28890511	13	5	312196	0.54986	0.29121	TBC1D29
ENSG00000176390	17	29096406	29151794	199	5	322545	0.66293	0.25369	CRLF3
ENSG00000176208	17	29158988	29222887	147	7	319402	0.89226	0.18613	ATAD5
ENSG00000172171	17	29224354	29233838	24	2	321172	1.0761	0.14095	TEFM
ENSG00000184060	17	29233362	29286340	57	11	317665	0.64191	0.26047	ADAP2
ENSG00000181481	17	29295803	29326929	17	12	313013	0.42864	0.33409	RNF135
ENSG00000196712	17	29421945	29709134	177	27	315709	0.05187	0.47932	NF1
ENSG00000126861	17	29599031	29624557	17	5	313950	-0.18706	0.57419	OMG
ENSG00000185862	17	29630784	29641130	7	4	302232	-1.5323	0.93728	EVI2B
ENSG00000265118	17	29632231	29645849	6	3	299015	-0.29238	0.615	CTD-2370N5.3
ENSG00000126860	17	29644578	29648902	2	1	319283	-0.81022	0.79109	EVI2A
ENSG00000131242	17	29718642	29865236	399	45	319739	1.1069	0.13416	RAB11FIP4
ENSG00000228768	17	29898161	29902678	6	2	326351	-2.3047	0.98941	AC003101.1
ENSG00000172301	17	30178883	30186356	16	6	313967	1.067	0.14299	COPRS
ENSG00000108651	17	30187923	30228784	88	10	320045	1.0672	0.14293	UTP6
ENSG00000178691	17	30264037	30328064	167	6	320731	1.2892	0.09866	SUZ12
ENSG00000185158	17	30334891	30380523	60	6	311286	1.1021	0.13521	LRRC37B
ENSG00000214708	17	30468245	30470154	4	2	302079	3.0978	0.00097492	AC090616.2
ENSG00000126858	17	30469473	30580393	137	17	319361	2.5731	0.0050395	RHOT1
ENSG00000269402	17	30506379	30506885	2	1	333440	2.7063	0.0034015	AC116407.2
ENSG00000141314	17	30593195	30651680	163	28	320713	0.67524	0.24976	RHBDL3
ENSG00000108666	17	30651584	30677042	26	7	319323	0.38436	0.35036	C17orf75
ENSG00000010244	17	30677136	30708905	50	11	318905	0.78838	0.21524	ZNF207
ENSG00000108671	17	30771279	30810336	38	10	319751	0.5359	0.29601	PSMD11
ENSG00000176749	17	30813637	30818274	2	1	305446	0.80392	0.21072	CDK5R1
ENSG00000176658	17	30819540	31204195	841	61	318583	0.061192	0.4756	MYO1D
ENSG00000006042	17	31254928	31272124	52	7	320035	-0.16421	0.56522	TMEM98
ENSG00000141316	17	31297394	31324895	113	23	318141	-0.061797	0.52464	SPACA3
ENSG00000108684	17	31340105	32501983	3591	264	321704	-0.27901	0.60988	ASIC2
ENSG00000268024	17	32581900	32582306	1	1	333419	-0.57383	0.71696	AC005549.3
ENSG00000108691	17	32582304	32584222	5	2	321563	0.68825	0.24565	CCL2
ENSG00000108688	17	32597240	32599261	3	2	321409	1.4474	0.073889	CCL7
ENSG00000172156	17	32612687	32615353	11	6	314159	0.9344	0.17505	CCL11
ENSG00000108700	17	32646055	32648421	5	1	323207	-0.90263	0.81664	CCL8
ENSG00000181374	17	32683471	32685629	3	1	324345	-0.52881	0.70153	CCL13
ENSG00000108702	17	32687347	32690250	13	4	315657	-1.2816	0.90001	CCL1
ENSG00000197322	17	32901142	32906388	19	7	325823	-1.2532	0.89494	C17orf102
ENSG00000181291	17	32907768	32966337	141	28	318766	-1.289	0.90129	TMEM132E
ENSG00000132141	17	33254878	33308097	72	15	319938	-0.82255	0.79462	CCT6B
ENSG00000198783	17	33288549	33290205	4	2	314377	-0.35365	0.6382	ZNF830
ENSG00000005156	17	33307513	33332083	18	5	329936	-0.94628	0.828	LIG3
ENSG00000092871	17	33333009	33416338	72	15	317821	-1.4973	0.93284	RFFL
ENSG00000267618	17	33338368	33448512	105	21	317840	-0.96223	0.83203	RAD51L3-RFFL
ENSG00000185379	17	33426811	33448541	30	11	317381	0.27204	0.3928	RAD51D
ENSG00000073598	17	33448598	33457751	18	7	316524	-1.1761	0.88022	FNDC8
ENSG00000073536	17	33455772	33469334	13	6	324956	-1.1106	0.86663	NLE1
ENSG00000141161	17	33474836	33516364	109	14	324325	-1.3581	0.91279	UNC45B
ENSG00000164729	17	33519539	33521412	3	1	304990	-0.83759	0.79887	SLC35G3
ENSG00000166750	17	33570055	33600674	71	13	322557	0.080369	0.46797	SLFN5
ENSG00000172716	17	33677324	33700720	45	12	316788	-0.062193	0.5248	SLFN11
ENSG00000172123	17	33738079	33760302	32	11	316256	0.41111	0.34049	SLFN12
ENSG00000154760	17	33762115	33775856	35	10	310273	0.62573	0.26575	SLFN13
ENSG00000205045	17	33791268	33864880	213	38	318394	1.1564	0.12375	SLFN12L
ENSG00000236320	17	33875144	33885117	36	7	321280	-1.0245	0.84721	SLFN14
ENSG00000108733	17	33901814	33905882	10	3	314102	-0.76195	0.77695	PEX12
ENSG00000006125	17	33905065	34053436	486	25	318793	-0.816	0.79275	AP2B1
ENSG00000141150	17	34058668	34070540	20	5	323373	-1.7448	0.95949	RASL10B
ENSG00000132139	17	34071530	34079897	24	6	312045	-0.92627	0.82285	GAS2L2
ENSG00000129270	17	34083268	34122711	87	12	313569	-0.98305	0.83721	MMP28
ENSG00000154768	17	34087916	34092098	9	3	313018	-0.17335	0.56881	C17orf50
ENSG00000172660	17	34136459	34191619	109	12	312695	-0.84469	0.80086	TAF15
ENSG00000172653	17	34181955	34195895	28	6	314135	-0.13891	0.55524	C17orf66
ENSG00000161570	17	34198495	34207797	16	5	315835	-1.8775	0.96977	CCL5
ENSG00000187456	17	34245070	34257777	26	3	318318	-2.3679	0.99105	RDM1
ENSG00000161572	17	34261522	34270703	41	5	318151	0.38238	0.35109	LYZL6
ENSG00000161573	17	34303529	34308532	11	2	325500	-1.1489	0.87469	CCL16
ENSG00000213494	17	34310327	34329100	59	7	322660	-1.0204	0.84624	CCL14
ENSG00000266956	17	34310692	34317306	18	3	326652	-0.48728	0.68697	CTB-186H2.3
ENSG00000161574	17	34310692	34328660	56	7	322709	-1.0447	0.85191	CCL15-CCL14
ENSG00000267596	17	34323476	34329084	9	3	323391	-1.2771	0.89921	CCL15
ENSG00000167236	17	34340096	34345005	11	4	309258	-0.42792	0.66565	CCL23
ENSG00000006074	17	34391640	34399392	11	3	322640	0.33119	0.37025	CCL18
ENSG00000006075	17	34415602	34417515	5	1	332040	0.44832	0.32696	CCL3
ENSG00000129277	17	34430983	34433014	12	2	327947	0.55811	0.28838	CCL4
ENSG00000234972	17	34580902	34757050	5	2	291139	1.3629	0.086456	TBC1D3C
ENSG00000242384	17	34581086	34808061	9	5	287789	1.3229	0.092943	TBC1D3H
ENSG00000197262	17	34639793	34641846	1	1	291139	1.9406	0.026153	CCL4L2
ENSG00000161583	17	34745936	34808104	4	2	283601	0.51967	0.30165	TBC1D3G
ENSG00000108278	17	34842473	34855154	15	5	317378	0.38691	0.34941	ZNHIT3
ENSG00000141140	17	34851477	34899284	88	11	314085	0.63193	0.26372	MYO19
ENSG00000184886	17	34890847	34895159	7	3	309626	1.3705	0.085259	PIGW
ENSG00000005955	17	34900737	34946278	95	14	315206	1.6622	0.048237	GGNBP2
ENSG00000108272	17	34948228	34957235	20	5	318124	1.6824	0.046243	DHRS11
ENSG00000129282	17	34958001	34965407	19	7	313919	1.9045	0.028424	MRM1
ENSG00000132130	17	35294084	35301917	5	2	317630	-0.32928	0.62903	LHX1
ENSG00000108270	17	35306175	35414171	117	16	316606	-1.1081	0.8661	AATF
ENSG00000132142	17	35441923	35766909	331	43	312802	-0.95518	0.83026	ACACA
ENSG00000167230	17	35732928	35749662	34	15	315506	-1.2562	0.89548	C17orf78
ENSG00000108264	17	35766965	35839835	219	20	320991	-1.3509	0.91163	TADA2A
ENSG00000161326	17	35849937	35873603	60	10	321903	-1.1859	0.88216	DUSP14
ENSG00000006114	17	35874900	35969544	143	26	318523	-0.10916	0.54346	SYNRG
ENSG00000141141	17	35969787	36003493	34	8	317256	0.3528	0.36212	DDX52
ENSG00000108753	17	36046435	36105237	176	43	318028	0.32829	0.37135	HNF1B
ENSG00000197681	17	36337711	36358166	6	2	271038	1.3646	0.086189	TBC1D3
ENSG00000174093	17	36337717	36421858	56	12	289873	0.68413	0.24695	RP11-1407O15.2
ENSG00000174100	17	36452989	36479101	24	11	308099	1.0949	0.13678	MRPL45
ENSG00000188888	17	36481413	36499730	24	9	317022	1.5108	0.065421	GPR179
ENSG00000174111	17	36508111	36556019	76	12	311551	1.112	0.13307	SOCS7
ENSG00000225485	17	36584662	36668628	254	30	317474	-0.57289	0.71664	ARHGAP23
ENSG00000017373	17	36686251	36762183	113	19	314809	1.1362	0.12794	SRCIN1
ENSG00000179294	17	36827961	36831187	3	2	328537	-0.075924	0.53026	C17orf96
ENSG00000108292	17	36861795	36886056	20	10	320938	-0.21009	0.5832	MLLT6
ENSG00000230055	17	36886488	36891297	12	5	316524	-1.0195	0.84602	CISD3
ENSG00000056661	17	36890150	36906070	44	11	320169	0.27462	0.3918	PCGF2
ENSG00000227450	17	36905613	36906969	3	2	326402	-0.013612	0.50543	CTB-58E17.5
ENSG00000108294	17	36908989	36920484	29	10	313725	-0.77151	0.7798	PSMB3
ENSG00000141720	17	36921942	36956379	60	14	317625	0.12455	0.45044	PIP4K2B
ENSG00000108296	17	36956687	36981734	40	13	313205	-0.67157	0.74907	CWC25
ENSG00000214556	17	36991341	36997708	20	7	322191	-0.025246	0.51007	C17orf98
ENSG00000125691	17	37004118	37010096	13	6	326641	-1.3288	0.90805	RPL23
ENSG00000002834	17	37026112	37078023	162	29	322329	1.6154	0.053117	LASP1
ENSG00000204952	17	37092685	37123655	44	10	309784	1.254	0.10493	FBXO47
ENSG00000161381	17	37219556	37310647	355	31	323092	0.71686	0.23673	PLXDC1
ENSG00000141748	17	37313147	37323737	45	12	320118	2.0608	0.019663	ARL5C
ENSG00000067191	17	37329709	37353956	58	21	307887	1.9213	0.027346	CACNB1
ENSG00000108298	17	37356536	37360980	6	2	315426	0.88603	0.1878	RPL19
ENSG00000141750	17	37366789	37382125	32	10	313800	1.1181	0.13177	STAC2
ENSG00000108306	17	37415384	37558776	235	22	315330	2.4019	0.008154	FBXL20
ENSG00000125686	17	37560538	37607539	60	12	317753	1.8955	0.029014	MED1
ENSG00000167258	17	37617764	37721160	147	26	315978	2.3441	0.0095354	CDK12
ENSG00000171532	17	37759789	37766030	7	3	303178	-2.1936	0.98587	NEUROD2
ENSG00000131771	17	37782993	37792879	12	4	320763	0.63925	0.26133	PPP1R1B
ENSG00000131748	17	37793318	37819737	51	6	318806	1.3292	0.091895	STARD3
ENSG00000173991	17	37820440	37822808	3	1	317347	1.3106	0.095003	TCAP
ENSG00000141744	17	37824234	37826728	1	1	326576	-0.52102	0.69882	PNMT
ENSG00000161395	17	37827375	37853050	53	4	318394	4.352	6.7453e-06	PGAP3
ENSG00000141736	17	37844167	37886679	45	10	308094	3.7572	8.5898e-05	ERBB2
ENSG00000141741	17	37884749	37887040	2	1	323506	0.69036	0.24498	MIEN1
ENSG00000141738	17	37894180	37903544	6	3	313049	0.38786	0.34906	GRB7
ENSG00000161405	17	37921198	38020441	189	8	314972	0.5445	0.29305	IKZF3
ENSG00000186075	17	38024417	38034149	30	4	322869	1.5812	0.056922	ZPBP2
ENSG00000073605	17	38060848	38076107	31	5	317967	1.7447	0.040522	GSDMB
ENSG00000172057	17	38077294	38083854	11	5	327732	1.5907	0.055841	ORMDL3
ENSG00000204913	17	38097727	38101000	9	4	326308	0.10475	0.45829	LRRC3C
ENSG00000167914	17	38119226	38134019	60	9	319629	1.1589	0.12325	GSDMA
ENSG00000108344	17	38137050	38154213	65	7	320280	1.6238	0.05221	PSMD3
ENSG00000108342	17	38171614	38174066	12	3	325802	0.75907	0.22391	CSF3
ENSG00000008838	17	38175350	38217468	99	10	319813	1.5889	0.056038	MED24
ENSG00000126351	17	38214543	38250120	62	13	315789	1.2698	0.10207	THRA
ENSG00000126368	17	38249040	38256978	14	5	310867	0.41233	0.34005	NR1D1
ENSG00000188895	17	38278551	38293042	20	5	318471	-1.3918	0.91801	MSL1
ENSG00000108349	17	38296571	38328436	37	12	317232	-0.87234	0.80849	CASC3
ENSG00000108352	17	38333263	38351908	24	10	323334	0.25939	0.39767	RAPGEFL1
ENSG00000171475	17	38375556	38440388	117	12	316582	0.96402	0.16752	WIPF2
ENSG00000094804	17	38443885	38459171	13	3	319287	-0.94134	0.82673	CDC6
ENSG00000131759	17	38465444	38513094	55	10	318424	-0.20762	0.58224	RARA
ENSG00000266208	17	38516907	38520945	8	2	319059	0.026835	0.4893	CTD-2267D19.3
ENSG00000183153	17	38517235	38520067	5	1	318879	0.34204	0.36616	GJD3
ENSG00000131747	17	38544768	38574202	49	6	320406	0.75355	0.22556	TOP2A
ENSG00000141753	17	38599702	38613983	34	7	321281	0.03943	0.48427	IGFBP4
ENSG00000131746	17	38632080	38657849	65	18	321132	-0.48435	0.68593	TNS4
ENSG00000126353	17	38710021	38721724	23	9	309461	0.094632	0.4623	CCR7
ENSG00000073584	17	38781214	38804760	42	10	320458	0.15793	0.43726	SMARCE1
ENSG00000264058	17	38785049	38821393	60	8	319730	0.16211	0.43561	KRT222
ENSG00000213424	17	38810917	38821433	23	3	313781	0.049819	0.48013	KRT222
ENSG00000167916	17	38854243	38860002	9	2	310155	-0.85926	0.8049	KRT24
ENSG00000204897	17	38904273	38911584	16	5	325788	0.011036	0.4956	KRT25
ENSG00000186393	17	38922490	38928414	16	5	310290	0.4948	0.31037	KRT26
ENSG00000171446	17	38933060	38938786	24	7	323670	0.19632	0.42218	KRT27
ENSG00000173908	17	38948455	38956211	24	7	326176	-2.0404	0.97935	KRT28
ENSG00000186395	17	38974369	38978847	8	3	324599	-1.1045	0.86532	KRT10
ENSG00000167920	17	38975358	38992522	50	12	325887	-0.89442	0.81445	TMEM99
ENSG00000187242	17	39017555	39023462	9	3	321697	-1.5458	0.93892	KRT12
ENSG00000171431	17	39032193	39041479	23	6	321112	-0.92123	0.82154	KRT20
ENSG00000108244	17	39078948	39093886	53	8	326216	-0.091396	0.53641	KRT23
ENSG00000196859	17	39114669	39123144	16	5	322196	-0.92594	0.82276	KRT39
ENSG00000204889	17	39133968	39143387	26	7	325764	-2.116	0.98283	KRT40
ENSG00000212899	17	39149686	39150385	7	3	327095	0.35722	0.36046	KRTAP3-3
ENSG00000212900	17	39155447	39156138	3	1	331726	1.5267	0.063416	KRTAP3-2
ENSG00000212901	17	39164773	39175576	29	4	328987	1.9649	0.024714	KRTAP3-1
ENSG00000221852	17	39182278	39183454	3	2	323044	-0.2299	0.59091	KRTAP1-5
ENSG00000204887	17	39185949	39186356	3	1	330957	0.36333	0.35818	KRTAP1-4
ENSG00000221880	17	39190142	39191107	1	1	312632	0.48686	0.31318	KRTAP1-3
